Marital status,Application mode,Application order,Course,Attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Student ID
Single,2nd phase - General Contingent,1,Nursing,Daytime,Secondary education,141.0,Portuguese,Higher education - bachelor's degree,Basic education 2nd cycle (6/7/8th year) or equiv,Specialists in Intellectual and Scientific Activities,Armed Forces Professions,135.4,Yes,No,No,Yes,Female,No,18,No,0,7,9,7,12.50625,0,0,8,15,5,13.2,0,13.9,-0.3,0.79,Enrolled,3135
Single,1st phase - General Contingent,1,Animation and Multimedia Design,Daytime,Secondary education,138.0,Portuguese,Secondary education,Higher education - degree (1st cycle),Administrative staff,Intermediate Level Technicians and Professions,149.9,Yes,No,No,Yes,Female,No,20,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduate,3136
Single,1st phase - General Contingent,1,Veterinary Nursing,Daytime,Secondary education,133.0,Portuguese,Basic education 2nd cycle (6/7/8th year) or equiv,Basic education 1st cycle (4/5th year) or equiv,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen",120.1,Yes,No,No,Yes,Female,No,18,No,0,5,8,4,12.75,1,0,5,10,4,11.75,0,12.7,3.7,-1.7,Graduate,3137
Single,Over 23 years old,1,Veterinary Nursing,Daytime,Higher education - degree,150.0,Portuguese,Higher education - bachelor's degree,Higher education - degree,Administrative staff,"Skilled Workers in Industry, Construction and Craftsmen",173.3,Yes,No,No,Yes,Female,No,25,No,1,6,7,6,16.857142857142858,0,1,6,6,6,16.5,0,13.9,-0.3,0.79,Graduate,3138
Single,1st phase - General Contingent,1,Journalism and Communication,Daytime,Secondary education,136.0,Portuguese,Basic education 3rd cycle (9/10/11th year) or equiv,Basic education 3rd cycle (9/10/11th year) or equiv,Administrative staff,Intermediate Level Technicians and Professions,126.2,No,No,No,Yes,Female,No,19,No,0,6,6,6,13.166666666666666,0,0,6,6,6,15.0,0,16.2,0.3,-0.92,Graduate,3139
Single,1st phase - General Contingent,1,Basic Education,Daytime,Secondary education,129.0,Portuguese,Basic education 3rd cycle (9/10/11th year) or equiv,Basic education 2nd cycle (6/7/8th year) or equiv,Specialists in Intellectual and Scientific Activities,"Skilled Workers in Industry, Construction and Craftsmen",126.9,Yes,No,No,Yes,Female,Yes,19,No,0,6,9,5,12.2,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Enrolled,3140
Single,Over 23 years old,1,Veterinary Nursing,Daytime,Secondary education,128.0,Portuguese,Basic education 3rd cycle (9/10/11th year) or equiv,Secondary education,Unskilled Workers,Armed Forces Professions,157.4,Yes,No,No,Yes,Female,No,26,No,0,6,7,6,16.5,0,0,6,8,6,14.285714285714286,0,8.9,1.4,3.51,Graduate,3141
Single,2nd phase - General Contingent,2,Management,Daytime,Secondary education,131.0,Portuguese,Secondary education,Basic education 3rd cycle (9/10/11th year) or equiv,Administrative staff,"Personal Services, Security and Safety Workers and Sellers",120.2,Yes,No,No,Yes,Female,No,21,No,0,5,10,4,11.75,0,0,5,6,5,11.6,0,12.4,0.5,1.79,Graduate,3142
Single,1st phase - General Contingent,1,Management,Daytime,Secondary education,130.0,Portuguese,Basic education 2nd cycle (6/7/8th year) or equiv,Basic education 2nd cycle (6/7/8th year) or equiv,Specialists in Intellectual and Scientific Activities,Unskilled Workers,124.8,No,No,No,Yes,Female,No,19,No,0,5,14,1,11.0,0,0,5,6,0,0.0,0,13.9,-0.3,0.79,Dropout,3143
Single,2nd phase - General Contingent,1,Nursing,Daytime,Secondary education,150.0,Portuguese,Basic education 1st cycle (4/5th year) or equiv,Basic education 1st cycle (4/5th year) or equiv,Unskilled Workers,Unskilled Workers,130.3,No,No,No,Yes,Female,Yes,19,No,0,8,8,7,15.114285714285714,0,0,8,8,7,15.114285714285714,0,12.7,3.7,-1.7,Graduate,3144
Single,1st phase - General Contingent,1,Social Service,Daytime,Secondary education,165.0,Portuguese,Basic education 1st cycle (4/5th year) or equiv,Basic education 2nd cycle (6/7/8th year) or equiv,Unskilled Workers,Installation and Machine Operators and Assembly Workers,152.4,Yes,No,No,Yes,Female,Yes,18,No,0,6,8,6,15.5,0,0,6,7,6,14.285714285714286,0,16.2,0.3,-0.92,Graduate,3145
Married,Change of course,1,Management (evening attendance),Evening,Secondary education,133.1,Portuguese,Basic education 1st cycle (4/5th year) or equiv,Basic education 1st cycle (4/5th year) or equiv,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen",113.5,No,No,No,Yes,Female,Yes,32,No,3,10,12,7,11.142857142857142,0,4,10,10,8,12.0,0,10.8,1.4,1.74,Graduate,3146
Single,1st phase - General Contingent,1,Social Service,Daytime,Secondary education,126.0,Portuguese,Higher education - degree,Secondary education,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers",125.7,No,No,No,Yes,Female,Yes,18,No,0,6,6,6,11.333333333333334,0,0,6,8,6,11.333333333333334,0,15.5,2.8,-4.06,Graduate,3147
Single,1st phase - General Contingent,5,Nursing,Daytime,Secondary education,101.0,Portuguese,Secondary education,Secondary education,Intermediate Level Technicians and Professions,Administrative staff,102.4,No,No,No,Yes,Female,No,20,No,0,7,9,5,12.04,0,0,7,9,6,11.77142857142857,0,12.4,0.5,1.79,Enrolled,3148
Single,2nd phase - General Contingent,3,Management,Daytime,Secondary education,125.0,Portuguese,Basic education 2nd cycle (6/7/8th year) or equiv,Basic education 3rd cycle (9/10/11th year) or equiv,"Skilled Workers in Industry, Construction and Craftsmen","Skilled Workers in Industry, Construction and Craftsmen",125.7,No,No,No,Yes,Female,No,20,No,0,5,7,5,11.166666666666666,0,0,5,9,4,10.75,0,15.5,2.8,-4.06,Enrolled,3149
Divorced,Over 23 years old,1,Advertising and Marketing Management,Daytime,Secondary education,100.0,Portuguese,Basic education 1st cycle (4/5th year) or equiv,Basic education 1st cycle (4/5th year) or equiv,Administrative staff,Armed Forces Professions,120.0,No,No,Yes,Yes,Female,Yes,39,No,0,5,6,5,10.6,0,0,5,7,4,10.75,0,9.4,-0.8,-3.12,Graduate,3150
Single,1st phase - General Contingent,1,Equinculture,Daytime,Secondary education,117.0,Portuguese,Secondary education,Secondary education,Unskilled Workers,Unskilled Workers,109.3,Yes,No,No,Yes,Female,No,20,No,0,5,10,4,12.5,0,0,5,12,2,13.0,0,12.7,3.7,-1.7,Enrolled,3151
Single,1st phase - General Contingent,1,Animation and Multimedia Design,Daytime,Secondary education,159.0,Portuguese,Higher education - degree,Secondary education,Administrative staff,Administrative staff,162.2,Yes,No,Yes,No,Female,No,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Dropout,3152
Single,2nd phase - General Contingent,1,Journalism and Communication,Daytime,Secondary education,177.0,Portuguese,Higher education - bachelor's degree,Secondary education,Teachers,Information and communication technology technicians,155.7,No,No,Yes,Yes,Female,Yes,18,No,0,6,6,6,15.666666666666666,0,0,6,6,6,13.833333333333334,0,8.9,1.4,3.51,Graduate,3153
Single,1st phase - General Contingent,1,Animation and Multimedia Design,Daytime,Secondary education,156.0,Portuguese,Higher education - degree,Higher education - degree,Specialists in Intellectual and Scientific Activities,Specialists in Intellectual and Scientific Activities,147.7,Yes,No,No,Yes,Female,No,21,No,6,12,12,12,15.333333333333334,0,4,11,15,11,15.0,0,8.9,1.4,3.51,Graduate,3154
Single,1st phase - General Contingent,5,Nursing,Daytime,Secondary education,125.0,Portuguese,Secondary education,Secondary education,Intermediate Level Technicians and Professions,Installation and Machine Operators and Assembly Workers,115.6,Yes,No,No,Yes,Female,No,18,No,0,7,9,6,12.183333333333332,0,0,7,9,6,11.783333333333331,0,16.2,0.3,-0.92,Enrolled,3155
Single,1st phase - General Contingent,2,Management,Daytime,Secondary education,130.0,Portuguese,Basic education 1st cycle (4/5th year) or equiv,Basic education 1st cycle (4/5th year) or equiv,Unskilled Workers,Unskilled Workers,117.8,No,No,No,Yes,Female,No,18,No,0,5,8,2,10.0,0,0,5,9,3,11.333333333333334,0,7.6,2.6,0.32,Enrolled,3156
Single,Change of course,1,Agronomy,Daytime,Secondary education,125.0,Portuguese,Secondary education,Basic education 2nd cycle (6/7/8th year) or equiv,Administrative staff,"Skilled Workers in Industry, Construction and Craftsmen",125.0,Yes,No,No,Yes,Female,No,21,No,9,14,23,9,12.0,2,6,12,21,8,11.25,0,15.5,2.8,-4.06,Graduate,3157
Single,1st phase - General Contingent,1,Management,Daytime,Secondary education,127.0,Portuguese,Basic education 3rd cycle (9/10/11th year) or equiv,Basic education 3rd cycle (9/10/11th year) or equiv,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers",129.8,Yes,No,No,Yes,Female,No,22,No,0,5,8,3,10.333333333333334,0,0,5,11,2,10.0,0,7.6,2.6,0.32,Dropout,3158
Single,2nd phase - General Contingent,1,Tourism,Daytime,Secondary education,121.0,Portuguese,Secondary education,Secondary education,Administrative staff,Administrative staff,123.1,Yes,No,No,Yes,Male,No,21,No,0,6,11,6,11.166666666666666,0,0,6,14,3,14.666666666666666,0,7.6,2.6,0.32,Enrolled,3159
Single,Change of course,1,Communication Design,Daytime,Secondary education,135.0,Portuguese,Basic education 3rd cycle (9/10/11th year) or equiv,Basic education 3rd cycle (9/10/11th year) or equiv,Unskilled Workers,Unskilled Workers,122.8,Yes,No,No,Yes,Male,Yes,20,No,0,6,8,3,11.0,0,0,6,8,2,11.333333333333334,0,10.8,1.4,1.74,Enrolled,3160
Single,1st phase - General Contingent,2,Animation and Multimedia Design,Daytime,Secondary education,125.0,Portuguese,Basic education 2nd cycle (6/7/8th year) or equiv,Basic education 3rd cycle (9/10/11th year) or equiv,Unskilled Workers,Unskilled Workers,117.3,Yes,No,No,Yes,Male,Yes,21,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,3161
Single,1st phase - General Contingent,1,Tourism,Daytime,Secondary education,138.0,Brazilian,Secondary education,Secondary education,Unskilled Workers,Unskilled Workers,126.5,Yes,No,No,Yes,Female,Yes,20,Yes,0,6,7,6,12.857142857142858,0,0,6,8,5,11.8,0,8.9,1.4,3.51,Graduate,3162
Single,1st phase - General Contingent,4,Nursing,Daytime,Secondary education,136.0,Portuguese,Basic education 3rd cycle (9/10/11th year) or equiv,Basic education 2nd cycle (6/7/8th year) or equiv,Unskilled Workers,Unskilled Workers,123.0,Yes,No,No,Yes,Female,No,19,No,0,8,8,7,14.328571428571427,0,0,8,8,7,14.328571428571427,0,10.8,1.4,1.74,Graduate,3163
Single,1st phase - General Contingent,1,Social Service,Daytime,Secondary education,142.0,Portuguese,Secondary education,Basic education 2nd cycle (6/7/8th year) or equiv,"Personal Services, Security and Safety Workers and Sellers","Skilled Workers in Industry, Construction and Craftsmen",127.7,No,No,No,Yes,Female,Yes,20,No,0,6,7,6,15.0,0,0,6,6,6,16.333333333333332,0,13.9,-0.3,0.79,Graduate,3164
Single,1st phase - General Contingent,1,Veterinary Nursing,Daytime,Secondary education,129.0,Portuguese,Basic education 3rd cycle (9/10/11th year) or equiv,Basic education 1st cycle (4/5th year) or equiv,Unskilled Workers,Unskilled Workers,117.5,Yes,No,No,Yes,Female,No,19,No,0,5,9,5,13.6,1,0,5,5,5,12.4,0,12.7,3.7,-1.7,Graduate,3165
Single,1st phase - General Contingent,1,Veterinary Nursing,Daytime,Secondary education,134.0,Portuguese,Secondary education,Secondary education,Specialists in Intellectual and Scientific Activities,"Skilled Workers in Industry, Construction and Craftsmen",128.4,Yes,No,No,Yes,Female,Yes,18,No,0,5,12,5,12.857142857142858,2,0,5,8,4,13.25,0,9.4,-0.8,-3.12,Graduate,3166
Single,2nd phase - General Contingent,2,Basic Education,Daytime,Secondary education,123.0,Portuguese,Higher education - degree,Secondary education,Specialists in Intellectual and Scientific Activities,Intermediate Level Technicians and Professions,124.1,Yes,No,No,Yes,Female,No,18,No,0,6,7,2,14.5,0,0,6,6,1,10.0,0,15.5,2.8,-4.06,Dropout,3167
Single,Over 23 years old,1,Management (evening attendance),Evening,Secondary education,150.0,Portuguese,Basic education 3rd cycle (9/10/11th year) or equiv,Basic education 2nd cycle (6/7/8th year) or equiv,Unskilled Workers,Installation and Machine Operators and Assembly Workers,140.9,No,Yes,No,Yes,Female,No,24,No,0,5,7,3,10.666666666666666,0,0,5,7,3,10.5,0,10.8,1.4,1.74,Dropout,3168
Single,1st phase - General Contingent,1,Tourism,Daytime,Secondary education,129.0,Portuguese,Secondary education,Secondary education,Administrative staff,Specialists in Intellectual and Scientific Activities,126.2,No,No,Yes,No,Female,Yes,21,No,0,6,7,6,13.428571428571429,0,0,6,8,6,11.333333333333334,0,8.9,1.4,3.51,Dropout,3169
Single,1st phase - General Contingent,3,Nursing,Daytime,Secondary education,134.0,Portuguese,Secondary education,Basic education 1st cycle (4/5th year) or equiv,Installation and Machine Operators and Assembly Workers,"Skilled Workers in Industry, Construction and Craftsmen",120.5,Yes,No,No,Yes,Male,Yes,18,No,0,7,12,7,11.716666666666663,0,0,8,13,4,10.868,0,15.5,2.8,-4.06,Graduate,3170
Single,2nd phase - General Contingent,1,Management,Daytime,Secondary education,127.0,Portuguese,Secondary education,Basic education 1st cycle (4/5th year) or equiv,Administrative staff,Installation and Machine Operators and Assembly Workers,121.1,Yes,No,No,Yes,Male,Yes,20,No,0,5,11,4,12.0,0,0,5,5,5,12.8,0,11.1,0.6,2.02,Graduate,3171
Single,3rd phase - General Contingent,2,Basic Education,Daytime,Secondary education,123.0,Portuguese,Secondary education,Higher education - degree,Unskilled Workers,Specialists in Intellectual and Scientific Activities,123.7,Yes,No,Yes,No,Female,No,20,No,0,6,11,5,13.2,0,0,6,8,4,10.75,0,10.8,1.4,1.74,Dropout,3172
Single,2nd phase - General Contingent,3,Tourism,Daytime,Secondary education,127.0,Portuguese,Other - 11th years of schooling,Basic education 2nd cycle (6/7/8th year) or equiv,"Personal Services, Security and Safety Workers and Sellers","Skilled Workers in Industry, Construction and Craftsmen",116.9,Yes,No,Yes,Yes,Female,No,18,No,0,6,7,5,12.2,0,0,6,10,4,12.25,0,12.4,0.5,1.79,Dropout,3173
Single,Over 23 years old,1,Oral Hygiene,Daytime,Secondary education,133.1,Portuguese,Basic education 2nd cycle (6/7/8th year) or equiv,Basic education 3rd cycle (9/10/11th year) or equiv,Unskilled Workers,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry",100.0,Yes,No,No,Yes,Female,Yes,25,No,0,7,11,5,12.58,0,0,7,9,6,12.157142857142857,0,8.9,1.4,3.51,Graduate,3174
Single,2nd phase - General Contingent,5,Social Service,Daytime,Secondary education,131.0,Portuguese,Basic education 3rd cycle (9/10/11th year) or equiv,Basic education 1st cycle (4/5th year) or equiv,"Personal Services, Security and Safety Workers and Sellers","Skilled Workers in Industry, Construction and Craftsmen",120.2,Yes,No,No,Yes,Female,Yes,19,No,0,6,9,5,11.333333333333334,0,0,6,6,6,10.833333333333334,0,13.9,-0.3,0.79,Enrolled,3175
Married,Over 23 years old,1,Biofuel Production Technologies,Daytime,Secondary education,120.0,Portuguese,Basic education 2nd cycle (6/7/8th year) or equiv,Secondary education,Unskilled Workers,"Personal Services, Security and Safety Workers and Sellers",153.8,No,No,Yes,Yes,Male,No,35,No,0,7,9,0,0.0,0,0,7,8,0,0.0,0,11.1,0.6,2.02,Dropout,3176
Single,1st phase - General Contingent,4,Nursing,Daytime,Secondary education,133.0,Portuguese,Basic education 3rd cycle (9/10/11th year) or equiv,Basic education 3rd cycle (9/10/11th year) or equiv,Unskilled Workers,"Personal Services, Security and Safety Workers and Sellers",120.1,Yes,No,No,Yes,Female,Yes,19,No,0,7,9,6,12.428571428571429,0,0,8,8,8,14.0,0,13.9,-0.3,0.79,Graduate,3177
Single,1st phase - General Contingent,1,Advertising and Marketing Management,Daytime,Secondary education,133.0,Portuguese,Basic education 2nd cycle (6/7/8th year) or equiv,Basic education 2nd cycle (6/7/8th year) or equiv,Unskilled Workers,Unskilled Workers,128.1,Yes,No,No,Yes,Male,Yes,18,No,0,6,6,6,13.0,0,0,6,6,6,13.0,0,13.9,-0.3,0.79,Dropout,3178
Single,1st phase - General Contingent,1,Nursing,Daytime,Secondary education,143.0,Portuguese,Higher education - degree,Basic education 3rd cycle (9/10/11th year) or equiv,Intermediate Level Technicians and Professions,Armed Forces Professions,126.8,No,No,No,Yes,Male,No,19,No,0,8,8,7,14.535714285714286,0,0,8,8,7,14.535714285714286,0,10.8,1.4,1.74,Graduate,3179
Single,Change of course,1,Nursing,Daytime,Secondary education,140.0,Portuguese,Basic education 3rd cycle (9/10/11th year) or equiv,Basic education 2nd cycle (6/7/8th year) or equiv,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen",125.7,Yes,No,No,Yes,Male,Yes,19,No,0,7,8,5,11.2,0,0,7,8,5,11.2,0,7.6,2.6,0.32,Enrolled,3180
Single,2nd phase - General Contingent,1,Communication Design,Daytime,Secondary education,157.0,Portuguese,Higher education - degree,Higher education - degree,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions,146.2,No,No,No,Yes,Male,No,18,No,0,6,6,6,16.0,0,0,6,6,6,13.666666666666666,0,12.4,0.5,1.79,Graduate,3181
Single,Over 23 years old,1,Equinculture,Daytime,Basic education 3rd cycle (9/10/11th year) or equiv,133.1,Portuguese,Basic education 3rd cycle (9/10/11th year) or equiv,Higher education - degree,Unskilled Workers,Specialists in Intellectual and Scientific Activities,140.0,Yes,No,Yes,Yes,Male,No,24,No,0,6,13,5,13.142857142857142,0,0,6,15,3,12.666666666666666,0,16.2,0.3,-0.92,Dropout,3182
Single,Change of course,1,Social Services (evening attendance),Evening,Secondary education,145.0,Spanish,Unknown,Unknown,Student,Student,134.5,Yes,No,No,Yes,Male,No,25,Yes,8,14,23,11,11.6875,0,6,10,20,8,11.142857142857142,0,9.4,-0.8,-3.12,Graduate,3183
Single,Over 23 years old,1,Informatics Engineering,Daytime,Secondary education,130.0,Portuguese,Basic education 1st cycle (4/5th year) or equiv,Higher education - degree,Unskilled Workers,Intermediate Level Technicians and Professions,137.0,Yes,No,No,Yes,Male,No,28,No,0,5,11,4,10.5,0,0,5,12,4,11.0,4,7.6,2.6,0.32,Enrolled,3184
Single,1st phase - General Contingent,1,Veterinary Nursing,Daytime,Secondary education,111.0,Portuguese,Secondary education,Basic education 2nd cycle (6/7/8th year) or equiv,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers,107.5,No,No,No,Yes,Male,Yes,19,No,0,6,9,6,13.833333333333334,0,0,6,12,5,13.666666666666666,0,11.1,0.6,2.02,Graduate,3185
Single,2nd phase - General Contingent,2,Informatics Engineering,Daytime,Secondary education,116.0,Portuguese,Basic education 3rd cycle (9/10/11th year) or equiv,Secondary education,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen",112.2,No,No,No,Yes,Male,No,19,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,-0.92,Dropout,3186
Single,Over 23 years old,1,Equinculture,Daytime,11th year of schooling - not completed,133.1,Portuguese,Other - 11th years of schooling,Can read without having a 4th year of schooling,Other Situation,Other Situation,128.2,No,No,No,No,Male,Yes,30,No,0,5,13,0,0.0,3,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Dropout,3187
